Week,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
1,R.Allen,NE,0,0.0,0.25,0.0,2,0.0,0.0,2,1.5,0.5,0.25,0.18333333333333357,-0.1,0.5,-0.0,0,0,-0.0,-0.0,0,7.083333333333334
1,T.Daniel,HOU,0,0.0,0.75,0.1,0,0.0,0.0,3,0.75,0.0,0.0,-0.6666666666666665,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,5.233333333333333
1,T.Morstead,NO,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.7000000000000001,0.2666666666666667,0.4,-0.0,0,0,-0.0,-0.0,0,3.3666666666666667
1,B.Anger,TB,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.30000000000000004,0.9,0.7000000000000001,-0.25,0,0,-0.0,-0.0,0,1.05
1,R.Dixon,NYG,0,0.4,0.0,0.1,3,0.0,0.0,0,0.0,0.0,0.0,0.4399999999999999,0.4,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.64
1,L.Cooke,JAX,0,0.0,0.25,0.2,0,0.0,0.0,4,0.0,0.0,0.0,-0.7285714285714285,0.7666666666666667,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.788095238095238
1,D.Kaser,LAC,0,0.0,0.0,0.0,2,0.75,0.0,0,0.0,0.0,0.0,1.5,-3.85,0.2,-0.25,0,0,-0.0,-0.0,0,0.34999999999999987
1,C.Sturgis,LAC,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-2.1,0,0.2,-0.25,0,0,-0.0,-0.0,0,-1.1500000000000001
1,D.Colquitt,KC,0,0.0,0.25,0.0,2,1.5,0.0,3,0.75,0.5,0.0,0.6200000000000003,1.1500000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,10.270000000000001
1,T.Way,WAS,0,0.0,0.5,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.15000000000000002,-1.3,0.4,-0.0,0,0,-0.0,-0.0,0,4.500000000000001
1,A.Lee,ARI,0,0.4,0.5,0.0,4,0.75,0.0,3,0.75,0.0,0.0,0.7600000000000002,0.30000000000000004,0.0,-0.0,0,0,-0.0,-0.0,0,10.46
1,C.Jones,DAL,0,0.0,0.5,0.0,4,0.0,0.0,2,0.0,0.0,0.0,0.3833333333333336,-0.65,0.0,-0.25,0,0,-0.0,-0.0,0,5.983333333333333
1,M.Palardy,CAR,0,0.4,0.75,0.0,5,0.0,0.0,3,0.75,0.0,0.0,0.2833333333333336,0.25,0.2,-0.25,0,0,-0.0,-0.0,0,10.383333333333333
1,M.King,DEN,0,0.0,0.0,0.2,2,0.0,0.0,3,0.75,0.0,0.0,-0.05,0.5333333333333334,0.5,-0.0,0,0,-0.0,-0.0,0,6.933333333333334
1,M.Dickson,SEA,0,0.0,0.0,0.2,5,2.25,0.0,4,1.5,0.5,0.0,1.4000000000000001,0.45,0.4,-0.25,0,0,-0.0,-0.0,0,15.45
1,J.Scott,GB,0,0.0,0.25,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.30000000000000004,-1.35,0.4,-0.0,0,0,-0.0,-0.0,0,2.7
1,P.O'Donnell,CHI,0,0.0,0.75,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.525,-0.8,0.4,-0.0,0,0,-0.0,-0.0,0,3.6250000000000004
1,S.Martin,DET,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.5666666666666664,-3.6666666666666665,0.2,-0.5,0,0,-0.0,-0.0,0,-1.4000000000000001
1,L.Edwards,NYJ,0,0.0,0.25,0.1,0,0.0,0.0,2,0.75,0.0,0.0,-0.7666666666666665,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.9333333333333336
1,J.Hekker,LA,0,0.0,0.0,0.1,2,0.75,0.0,2,0.75,0.0,0.0,1.35,-0.1,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,7.199999999999999
1,J.Townsend,OAK,0,0.0,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.05,0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.05
2,S.Koch,BAL,0,0.4,0.0,0.0,3,0.75,0.0,0,0.0,0.0,0.0,1.1333333333333335,-0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.283333333333334
2,K.Huber,CIN,0,0.0,0.75,0.0,1,0.0,0.0,4,0.75,0.0,0.0,-0.4833333333333336,1.1,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,7.716666666666667
2,M.Bosher,ATL,0,0.4,0.0,0.0,1,0.0,0.0,2,0.75,0.5,0.0,-0.025,0.45,0.5,-0.0,0,0,-0.0,-0.0,0,5.575
2,M.Palardy,CAR,0,0.0,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.275,0.6000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,5.775
2,D.Kaser,LAC,0,0.4,0.25,0.1,2,0.0,0.0,2,1.5,0.5,0.0,0.0,0.6000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,7.85
2,C.Bojorquez,BUF,0,0.4,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.03999999999999986,0.3333333333333333,0.4,-0.0,0,0,-0.0,-0.0,0,5.343333333333334
2,J.Scott,GB,0,0.4,0.5,0.0,2,0.75,0.0,2,0.75,0.0,0.0,0.6799999999999997,-0.4,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,7.029999999999999
2,M.Wile,MIN,-3,0.4,0.25,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.6000000000000001,0.9,0.30000000000000004,-0.75,0,0,-0.0,-0.0,0,3.45
2,B.Colquitt,CLE,0,0.0,0.25,0.1,0,0.0,0.0,1,0.0,0.0,0.0,-0.5666666666666664,0.9,0.2,-1.0,0,0,-0.0,-0.0,0,0.8833333333333335
2,T.Morstead,NO,0,0.0,0.75,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.025,0.9,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.675
2,M.Haack,MIA,0,0.0,0.75,0.2,2,0.75,0.0,5,2.25,0.5,0.0,0.41666666666666646,0.5,0.2,-0.25,0,0,-0.0,-0.0,0,12.316666666666665
2,L.Edwards,NYJ,0,0.0,0.5,0.0,3,1.5,0.0,2,0.0,0.0,0.0,0.7600000000000002,-0.7000000000000001,0.2,-0.25,0,0,-0.0,-0.0,0,7.01
2,J.Berry,PIT,0,0.4,0.0,0.2,2,0.0,0.0,1,0.75,0.5,0.25,0.13999999999999987,-1.8,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.2399999999999993
2,D.Colquitt,KC,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.5,0.30000000000000004,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.5000000000000004
2,C.Johnston,PHI,0,0.4,0.0,0.0,4,1.5,0.0,3,0.0,0.0,0.0,1.1,0.17500000000000002,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,10.225000000000001
2,B.Anger,TB,0,0.0,0.25,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.16666666666666644,0.46666666666666673,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.6000000000000005
2,T.Daniel,HOU,0,0.4,0.25,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.4,0.7000000000000001,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.0
2,B.Kern,TEN,0,0.0,0.0,0.1,4,0.75,0.0,1,0.75,0.0,0.0,0.7200000000000003,0.275,0.4,-0.0,0,0,-0.0,-0.0,0,7.995000000000001
2,R.Sanchez,IND,0,0.4,0.75,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.2,0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.95
2,T.Way,WAS,0,0.0,0.5,0.1,1,0.0,0.0,3,0.0,0.0,0.0,-0.8600000000000002,0,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.789999999999999
2,J.Hekker,LA,0,0.4,0.0,0.0,1,0.75,0.0,1,0.75,0.0,0.0,0.6000000000000001,0,0.2,-0.0,0,0,-0.0,-0.0,0,4.7
2,A.Lee,ARI,0,0.0,0.25,0.1,4,0.0,0.0,1,0.0,0.0,0.0,0.5375,-1.3166666666666669,0.0,-0.0,0,0,-0.0,-0.0,0,4.570833333333333
2,B.Pinion,SF,0,0.0,0.25,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.03999999999999986,0.625,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,5.515000000000001
2,S.Martin,DET,0,0.0,0.5,0.0,0,0.0,0.0,3,0.75,0.5,0.0,-0.27999999999999975,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,5.170000000000001
2,M.King,DEN,0,0.4,0.5,0.0,2,0.75,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.2,0.4,-0.0,0,0,-0.0,-0.0,0,4.8500000000000005
2,J.Townsend,OAK,0,0.4,0.0,0.2,1,0.0,0.0,1,0.0,0.0,0.0,0.225,0.8,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.925
2,R.Allen,NE,0,0.4,0.25,0.0,4,0.0,0.0,1,0.0,0.0,0.0,1.05,-0.15000000000000002,0.4,-0.25,0,0,-0.0,-0.0,0,6.7
2,L.Cooke,JAX,0,0.0,0.0,0.0,0,0.0,0.0,2,1.5,0.0,0.0,-0.9666666666666665,0,0.5,-0.0,0,0,-0.0,-0.0,0,3.0333333333333337
2,R.Dixon,NYG,0,0.4,1.0,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.16666666666666644,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.1833333333333345
2,C.Jones,DAL,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.17500000000000002,0.43333333333333335,0.4,-0.0,0,0,-0.0,-0.0,0,0.6583333333333333
2,M.Dickson,SEA,0,0.0,0.25,0.2,5,0.0,0.0,1,0.75,0.5,0.0,0.01428571428571459,-0.55,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.464285714285714
2,P.O'Donnell,CHI,0,0.0,0.75,0.0,1,0.0,0.0,3,1.5,0.5,0.25,-0.3799999999999997,-0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.42
3,B.Colquitt,CLE,0,0.0,0.5,0.2,1,0.0,0.0,5,2.25,0.5,0.25,-1.0875000000000001,-0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.612499999999999
3,L.Edwards,NYJ,0,0.0,0.25,0.1,5,0.75,0.0,3,0.0,0.0,0.0,0.4142857142857146,0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,10.314285714285715
3,M.Bosher,ATL,-3,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.17999999999999972,0.3666666666666667,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,-1.013333333333333
3,T.Morstead,NO,0,0.4,0.0,0.1,2,0.0,0.0,2,0.75,0.0,0.0,0.55,0.30000000000000004,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,6.8
3,S.Koch,BAL,-3,0.0,0.25,0.0,1,0.0,0.0,2,0.75,0.0,0.0,0.42500000000000004,-0.1333333333333334,0.5,-0.0,0,0,-0.0,-0.0,0,1.7916666666666667
3,M.King,DEN,0,0.0,0.0,0.1,1,0.0,0.0,3,0.75,0.0,0.0,-0.4,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,5.1499999999999995
3,M.Palardy,CAR,0,0.0,0.75,0.0,1,0.0,0.0,3,0.0,0.0,0.0,-0.375,-0.0,0.5,-0.0,0,0,-0.0,-0.0,0,4.875
3,K.Huber,CIN,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.5,0.0,-0.1,0.5,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.95
3,T.Daniel,HOU,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.6666666666666665,0.6000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,4.916666666666667
3,R.Dixon,NYG,0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.45,-0.6000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,3.35
3,L.Cooke,JAX,0,0.4,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.05,0.25,0.2,-0.0,0,0,-0.0,-0.0,0,6.15
3,B.Kern,TEN,0,0.4,0.0,0.2,3,0.0,0.0,3,0.0,0.0,0.0,0.16666666666666644,0.35000000000000003,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,7.166666666666665
3,B.Pinion,SF,0,0.0,0.25,0.2,0,0.0,0.0,1,0.0,0.0,0.0,-0.8,0.4,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.0999999999999999
3,D.Colquitt,KC,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.15000000000000002,0.8,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.5
3,M.Haack,MIA,0,0.4,0.25,0.1,3,0.75,0.0,4,0.75,0.0,0.0,0.2,0.5333333333333334,0.4,-0.0,0,0,-0.0,-0.0,0,10.383333333333333
3,J.Townsend,OAK,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.7666666666666665,0,0.4,-0.0,0,0,-0.0,-0.0,0,1.9833333333333334
3,M.Wile,MIN,0,0.4,0.0,0.2,3,1.5,0.5,1,0.0,0.0,0.0,0.6799999999999997,-0.4,0.0,-0.0,0,0,-0.0,-0.0,0,6.879999999999999
3,C.Bojorquez,BUF,0,0.0,0.0,0.1,1,0.0,0.0,5,2.25,0.0,0.0,-0.18333333333333357,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,9.566666666666666
3,R.Sanchez,IND,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.060000000000000143,0.775,0.4,-0.0,0,0,-0.0,-0.0,0,5.365
3,C.Johnston,PHI,0,0.0,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.2333333333333336,0.7000000000000001,0.4,-0.25,0,0,-0.0,-0.0,0,1.8666666666666663
3,J.Scott,GB,0,0.0,0.75,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.13999999999999987,-0.0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.4399999999999995
3,T.Way,WAS,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.2,0.17500000000000002,0.5,-0.0,0,0,-0.0,-0.0,0,4.125
3,D.Kaser,LAC,-3,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.5,0.2,-0.25,0,0,-0.0,-0.0,0,0.0500000000000001
3,J.Hekker,LA,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.4,-0.2,0.4,-0.25,0,0,-0.0,-0.0,0,0.3500000000000001
3,A.Lee,ARI,0,0.4,0.25,0.0,2,0.75,0.0,1,0.0,0.0,0.0,0.5750000000000001,-0.30000000000000004,0.2,-0.0,0,0,-0.0,-0.0,0,4.875000000000001
3,P.O'Donnell,CHI,0,0.4,0.0,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.7666666666666665,0.55,0.4,-0.25,0,0,-0.0,-0.0,0,4.616666666666667
3,C.Jones,DAL,0,0.0,0.5,0.1,3,0.0,0.0,1,0.0,0.0,0.0,0.30000000000000004,0.06666666666666661,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.266666666666666
3,M.Dickson,SEA,0,0.0,0.25,0.2,1,0.75,0.0,2,0.75,0.0,0.0,-0.125,0.4,0.4,-0.0,0,0,-0.0,-0.0,0,5.625000000000001
3,S.Martin,DET,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.95
3,R.Allen,NE,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.16000000000000014,-0.033333333333333395,0.2,-0.0,0,0,-0.0,-0.0,0,2.1066666666666665
3,J.Berry,PIT,0,0.4,0.25,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.060000000000000143,0.9,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,5.660000000000001
3,B.Anger,TB,0,0.0,0.25,0.0,1,0.75,0.0,1,0.75,0.0,0.0,-0.30000000000000004,-0.7000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,3.25
4,J.Hekker,LA,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.9500000000000001,0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,-0.5
4,M.Wile,MIN,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.525,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,1.975
4,M.Bosher,ATL,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.4,-0.4,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,-0.19999999999999996
4,K.Huber,CIN,-3,0.0,0.25,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-1.4000000000000001,0,0.5,-0.0,0,0,-0.0,-0.0,0,-1.9000000000000004
4,B.Anger,TB,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.2200000000000003,0.43333333333333335,0.2,-0.0,0,0,-0.0,-0.0,0,2.7633333333333336
4,P.O'Donnell,CHI,0,0.0,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.30000000000000004,0.7000000000000001,0.8,-0.0,0,0,-0.0,-0.0,0,3.05
4,S.Martin,DET,0,0.4,0.75,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.225,0,0.4,-0.0,0,0,-0.0,-0.0,0,4.325
4,C.Jones,DAL,0,0.0,0.25,0.0,3,0.0,0.0,1,0.0,0.0,0.0,-0.6000000000000001,-0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.25
4,C.Bojorquez,BUF,0,0.0,0.5,0.1,1,0.0,0.0,4,0.0,0.0,0.0,-0.15000000000000002,0.5,0.0,-0.0,0,0,-0.0,-0.0,0,5.949999999999999
4,J.Scott,GB,0,0.4,0.5,0.0,1,0.0,0.0,2,0.75,0.0,0.0,-0.225,1.0,0.4,-0.25,0,0,-0.0,-0.0,0,5.575000000000001
4,R.Sanchez,IND,0,0.0,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.1,-0.1,0.4,-0.0,0,0,-0.0,-0.0,0,3.55
4,T.Daniel,HOU,0,0.0,0.75,0.0,1,0.0,0.0,4,1.5,0.5,0.0,-0.36000000000000015,-1.0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,6.74
4,L.Edwards,NYJ,0,0.4,0.0,0.2,3,0.75,0.0,1,0.75,0.0,0.0,0.4285714285714285,0.5333333333333334,0.2,-0.0,0,0,-0.0,-0.0,0,7.261904761904762
4,L.Cooke,JAX,0,0.0,0.25,0.0,1,0.0,0.0,3,0.75,0.5,0.0,0.125,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,6.325
4,M.Haack,MIA,0,0.0,0.0,0.2,3,0.0,0.0,0,0.0,0.0,0.0,-0.3142857142857146,-0.0,0.1,-0.0,0,0,-0.0,-0.0,0,2.9857142857142858
4,R.Allen,NE,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.5,-0.25,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,-0.1499999999999999
4,C.Johnston,PHI,0,1.2000000000000002,0.25,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.6333333333333336,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,8.833333333333334
4,B.Kern,TEN,0,0.4,0.0,0.1,2,0.0,0.0,2,1.5,0.5,0.0,0.5799999999999997,-1.2000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,6.28
4,M.Dickson,SEA,0,0.4,0.25,0.1,2,0.0,0.0,2,0.75,0.0,0.0,0.25,0.9,0.4,-0.5,0,0,-0.0,-0.0,0,6.550000000000001
4,A.Lee,ARI,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.5600000000000002,-0.07500000000000001,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.535
4,J.Townsend,OAK,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.05,0.4,0.6000000000000001,-0.5,0,0,-0.0,-0.0,0,3.35
4,B.Colquitt,CLE,0,0.0,0.5,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.5,-1.0600000000000003,0.4,-0.0,0,0,-0.0,-0.0,0,5.34
4,B.Pinion,SF,0,0.0,0.25,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.2,-1.1500000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,1.7000000000000002
4,D.Kaser,LAC,0,0.0,0.25,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.15000000000000002,0.65,0.30000000000000004,-0.75,0,0,-0.0,-0.0,0,5.05
4,T.Morstead,NO,0,0.0,0.5,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.25,0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.45
4,R.Dixon,NYG,0,0.4,0.0,0.0,3,0.75,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.4,0.2,-0.0,0,0,-0.0,-0.0,0,5.3500000000000005
4,J.Berry,PIT,0,0.0,1.0,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-0.3799999999999997,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,3.0700000000000003
4,S.Koch,BAL,0,0.4,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.125,0.6000000000000001,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.824999999999999
4,M.King,DEN,0,0.0,0.0,0.2,1,0.0,0.0,1,0.0,0.0,0.0,-0.4,-2.8000000000000003,0.5,-0.0,0,0,-0.0,-0.0,0,-0.5
4,D.Colquitt,KC,0,0.8,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.30000000000000004,0.7000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,1.9500000000000002
5,R.Sanchez,IND,0,0.0,0.0,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.2333333333333336,-0.1,0.4,-0.25,0,0,-0.0,-0.0,0,3.033333333333333
5,R.Allen,NE,0,0.0,0.25,0.1,2,0.0,0.0,1,0.75,0.0,0.0,0.325,-1.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.025
5,B.Kern,TEN,0,0.0,0.25,0.0,1,0.75,0.0,1,0.75,0.0,0.0,0.8,0.1,0.4,-0.0,0,0,-0.0,-0.0,0,5.05
5,C.Bojorquez,BUF,0,0.4,0.0,0.1,0,0.0,0.0,1,0.75,0.0,0.0,-0.125,-1.05,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.375
5,R.Dixon,NYG,0,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.45,1.2000000000000002,0.5,-0.0,0,0,-0.0,-0.0,0,5.15
5,M.Palardy,CAR,0,0.0,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.6000000000000001,0.4,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,6.85
5,M.Haack,MIA,0,0.0,0.75,0.0,2,0.0,0.0,4,0.0,0.0,0.0,-0.3200000000000003,-0.05,0.2,-0.0,0,0,-0.0,-0.0,0,6.58
5,K.Huber,CIN,0,0.0,0.0,0.1,2,0.0,0.0,1,0.75,0.0,0.0,-0.17500000000000002,-3.35,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,0.6250000000000002
5,S.Koch,BAL,0,0.4,0.75,0.0,2,0.0,0.0,6,0.75,0.0,0.0,0.07500000000000001,0.1333333333333333,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,10.408333333333333
5,B.Colquitt,CLE,0,0.4,0.5,0.1,5,0.75,0.0,3,0.0,0.0,0.0,0.5222222222222221,-0.2800000000000001,0.2,-0.5,0,0,-0.0,-0.0,0,9.692222222222222
5,S.Martin,DET,0,0.0,0.5,0.0,2,0.0,0.0,4,0.75,0.5,0.0,0.060000000000000143,0.8,0.5,-0.25,0,0,-0.0,-0.0,0,8.860000000000001
5,L.Cooke,JAX,0,0.0,0.0,0.2,0,0.0,0.0,2,0.75,0.5,0.0,-0.9,0.7000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,3.4500000000000006
5,D.Colquitt,KC,0,0.0,0.25,0.0,2,0.75,0.0,1,0.75,0.0,0.0,1.3,0.30000000000000004,0.5,-0.0,0,0,-0.0,-0.0,0,6.85
