Week,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
5,C.Wadman,DEN,0,0.0,0.5,0.2,2,0.0,0.0,3,0.75,0.0,0.0,-0.3875,-0.875,0.2,-0.0,0,0,-0.0,-0.0,0,5.3875
5,L.Edwards,NYJ,0,0.4,0.25,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.03333333333333357,0.8,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,4.516666666666666
5,M.Bosher,ATL,-3,0.0,0.25,0.1,0,0.0,0.0,2,0.75,0.0,0.0,-0.6000000000000001,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,-0.19999999999999996
5,J.Berry,PIT,0,0.0,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.26666666666666644,0.75,0.4,-0.25,0,0,-0.0,-0.0,0,6.416666666666667
5,J.Townsend,OAK,0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.42500000000000004,0.025,0.2,-0.25,0,0,-0.0,-0.0,0,3.4
5,D.Jones,LAC,0,0.0,0.5,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.2,0.7000000000000001,0.4,-0.5,0,0,-0.0,-0.0,0,5.65
5,C.Johnston,PHI,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.17500000000000002,-0.2,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.5249999999999995
5,M.Wile,MIN,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.6000000000000001,0,0.4,-0.5,0,0,-0.0,-0.0,0,-0.6000000000000001
5,B.Pinion,SF,0,0.4,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.07500000000000001,0.9,0.0,-0.25,0,0,-0.0,-0.0,0,3.9749999999999996
5,A.Lee,ARI,0,0.0,0.25,0.1,3,0.0,0.0,5,0.75,0.0,0.0,-0.5375,0.8,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,9.662500000000001
5,J.Hekker,LA,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.7000000000000001,1.2000000000000002,0.5,-0.25,0,0,-0.0,-0.0,0,1.75
5,M.Dickson,SEA,0,0.4,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,-1.05,-0.2,0.5,-0.0,0,0,-0.0,-0.0,0,2.8999999999999995
5,C.Jones,DAL,0,0.4,0.5,0.0,2,0.0,0.0,2,0.75,0.5,0.0,-0.1,-0.06666666666666661,0.5,-0.0,0,0,-0.0,-0.0,0,6.483333333333334
5,T.Daniel,HOU,0,0.4,0.0,0.0,2,0.75,0.0,1,0.0,0.0,0.0,0.8333333333333336,-0.2,0.5,-0.25,0,0,-0.0,-0.0,0,5.033333333333334
5,T.Way,WAS,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.8333333333333336,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.8666666666666665
6,C.Johnston,PHI,0,0.0,0.25,0.0,3,0.0,0.0,2,0.75,0.0,0.0,0.30000000000000004,0.9,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,7.550000000000001
6,R.Dixon,NYG,0,0.0,0.0,0.0,5,0.0,0.0,2,0.0,0.0,0.0,0.5600000000000002,-0.040000000000000036,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,7.57
6,M.Bosher,ATL,0,0.0,0.0,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.15000000000000002,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.85
6,B.Anger,TB,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.45,0.2,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,0.8
6,J.Berry,PIT,0,0.0,0.5,0.1,1,0.75,0.0,3,0.0,0.0,0.0,-0.2,0.30000000000000004,0.4,-0.0,0,0,-0.0,-0.0,0,5.85
6,K.Huber,CIN,0,0.0,0.75,0.0,3,1.5,0.0,4,0.0,0.0,0.0,0.0,-0.2,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,9.350000000000001
6,B.Colquitt,CLE,0,0.0,0.25,0.0,1,0.0,0.0,5,1.5,0.5,0.0,-0.46666666666666645,-0.30000000000000004,0.2,-0.0,0,0,-0.0,-0.0,0,7.683333333333334
6,D.Jones,LAC,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.33999999999999986,-0.375,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,0.13500000000000023
6,C.Bojorquez,BUF,-3,0.0,0.0,0.0,2,0.75,0.0,2,1.5,0.0,0.0,0.36000000000000015,0.6666666666666666,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.576666666666667
6,T.Daniel,HOU,0,0.0,0.0,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.4399999999999999,0.6333333333333334,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.5933333333333337
6,M.Haack,MIA,0,0.4,0.25,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.45,0.4,0.5,-0.0,0,0,-0.0,-0.0,0,3.8499999999999996
6,P.O'Donnell,CHI,0,0.0,0.25,0.1,0,0.0,0.0,1,0.0,0.0,0.0,-0.55,0,0.4,-0.25,0,0,-0.0,-0.0,0,0.9500000000000002
6,A.Lee,ARI,0,0.0,0.5,0.0,3,0.75,0.0,1,0.0,0.0,0.0,0.30000000000000004,0.033333333333333395,0.2,-0.0,0,0,-0.0,-0.0,0,5.783333333333333
6,M.Wile,MIN,0,0.0,0.25,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.0,0.3333333333333333,0.5,-0.0,0,0,-0.0,-0.0,0,5.833333333333333
6,R.Sanchez,IND,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.15000000000000002,0.30000000000000004,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,1.3000000000000003
6,L.Edwards,NYJ,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.2,0,0.9,-0.0,0,0,-0.0,-0.0,0,0.7
6,J.Townsend,OAK,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-1.4333333333333333,0.9,0.1,-0.25,0,0,-0.0,-0.0,0,-0.5833333333333333
6,M.Dickson,SEA,0,0.0,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.2,0,0.5,-0.0,0,0,-0.0,-0.0,0,3.65
6,M.Palardy,CAR,0,0.4,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.06666666666666643,-0.1,0.1,-0.25,0,0,-0.0,-0.0,0,1.3333333333333335
6,T.Way,WAS,0,0.0,0.25,0.0,1,0.0,0.0,2,1.5,0.5,0.0,-0.4,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,6.25
6,C.Wadman,DEN,0,0.0,0.5,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.275,-0.55,0.4,-0.0,0,0,-0.0,-0.0,0,2.8249999999999997
6,J.Hekker,LA,0,0.0,0.25,0.1,1,0.0,0.0,3,1.5,0.5,0.0,-0.5,0,0.5,-0.25,0,0,-0.0,-0.0,0,6.1
6,L.Cooke,JAX,0,0.4,0.25,0.2,2,0.75,0.0,2,0.0,0.0,0.0,-0.3666666666666665,0.45,0.1,-0.0,0,0,-0.0,-0.0,0,5.783333333333333
6,C.Jones,DAL,0,0.0,0.5,0.0,0,0.0,0.0,1,0.75,0.5,0.0,-0.4,0.1,0.8,-0.0,0,0,-0.0,-0.0,0,3.25
6,B.Kern,TEN,0,0.0,0.5,0.30000000000000004,1,0.0,0.0,3,0.75,0.0,0.0,-0.3333333333333336,-0.35000000000000003,0.0,-0.0,0,0,-0.0,-0.0,0,4.866666666666666
6,S.Koch,BAL,0,0.0,0.0,0.2,0,0.0,0.0,2,0.75,0.5,0.0,-0.125,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.525
6,D.Colquitt,KC,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,0,0.8,-0.0,0,0,-0.0,-0.0,0,2.4000000000000004
6,B.Pinion,SF,0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,1.1
6,J.Scott,GB,0,0.4,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.625,0.9,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.875
7,A.Lee,ARI,0,0.0,0.25,0.1,4,0.0,0.0,1,0.75,0.0,0.0,0.5666666666666664,0.1333333333333333,0.2,-0.0,0,0,-0.0,-0.0,0,6.999999999999999
7,C.Wadman,DEN,0,0.0,1.0,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.15000000000000002,0.05,0.5,-0.0,0,0,-0.0,-0.0,0,4.15
7,B.Kern,TEN,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.65,0.2,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.9
7,D.Jones,LAC,0,0.0,0.25,0.0,0,0.0,0.0,3,0.75,0.0,0.0,-0.6666666666666665,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,4.633333333333334
7,S.Koch,BAL,0,0.0,0.25,0.0,1,0.0,0.0,2,0.75,0.5,0.25,0.06666666666666643,-0.30000000000000004,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.566666666666666
7,T.Morstead,NO,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.1,0.1,0.4,-0.0,0,0,-0.0,-0.0,0,1.4
7,P.O'Donnell,CHI,-3,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.17500000000000002,0.75,0.5,-0.0,0,0,-0.0,-0.0,0,1.075
7,R.Allen,NE,0,0.4,0.0,0.2,1,0.0,0.0,0,0.0,0.0,0.0,-0.225,-0.8,0.5,-0.0,0,0,-0.0,-0.0,0,1.075
7,R.Sanchez,IND,0,0.0,0.5,0.0,1,0.75,0.0,2,0.75,0.0,0.0,0.2,0,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,5.0
7,C.Bojorquez,BUF,0,0.0,1.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.125,0,0.1,-0.0,0,0,-0.0,-0.0,0,5.225
7,L.Cooke,JAX,0,0.8,0.0,0.30000000000000004,3,0.0,0.0,2,0.75,0.0,0.0,0.06666666666666643,0.9,0.1,-0.0,0,0,-0.0,-0.0,0,7.916666666666666
7,T.Daniel,HOU,0,0.4,0.75,0.0,3,0.75,0.0,4,0.75,0.5,0.25,0.11666666666666643,-1.2000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,9.716666666666667
7,K.Huber,CIN,0,0.4,0.0,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.6600000000000001,0.35000000000000003,0.2,-0.0,0,0,-0.0,-0.0,0,7.36
7,S.Martin,DET,0,0.0,0.0,0.0,1,0.75,0.0,0,0.0,0.0,0.0,1.6,-1.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.95
7,M.Haack,MIA,0,0.0,0.0,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.05,0.15000000000000002,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.5
7,L.Edwards,NYJ,0,0.0,0.0,0.2,4,0.75,0.0,1,0.0,0.0,0.0,0.21250000000000002,-0.05,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.4125000000000005
7,M.Wile,MIN,0,0.0,0.75,0.2,4,1.5,0.0,4,0.75,0.0,0.0,0.275,0.5,0.7000000000000001,-0.25,0,0,-0.0,-0.0,0,12.424999999999999
7,C.Johnston,PHI,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,2.45
7,M.Palardy,CAR,0,0.4,0.0,0.0,1,0.0,0.0,3,1.5,0.5,0.0,-0.3200000000000003,0.2,0.1,-0.25,0,0,-0.0,-0.0,0,6.13
7,B.Colquitt,CLE,0,0.8,0.0,0.1,5,0.75,0.5,3,1.5,1.0,0.25,0.6666666666666665,0.4,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,14.266666666666667
7,B.Anger,TB,0,0.4,0.25,0.0,2,0.0,0.0,1,0.75,0.0,0.0,0.17500000000000002,-1.4000000000000001,0.4,-0.5,0,0,-0.0,-0.0,0,3.0749999999999997
7,C.Jones,DAL,0,0.4,0.5,0.0,4,0.0,0.0,0,0.0,0.0,0.0,-0.33999999999999986,-0.0,0.4,-0.25,0,0,-0.0,-0.0,0,4.710000000000001
7,T.Way,WAS,0,0.0,0.5,0.0,0,0.0,0.0,5,0.0,0.0,0.0,-0.7166666666666665,0.5333333333333334,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.616666666666666
7,B.Pinion,SF,-3,0.0,0.0,0.2,1,0.0,0.0,2,0.0,0.0,0.0,-0.5,-0.9,0.2,-0.0,0,0,-0.0,-0.0,0,-0.9999999999999998
7,J.Hekker,LA,0,0.0,0.25,0.1,1,0.0,0.0,1,0.75,0.0,0.0,-1.4500000000000002,0.30000000000000004,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.65
7,M.Bosher,ATL,0,0.0,0.25,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.06666666666666643,-0.55,0.5,-0.0,0,0,-0.0,-0.0,0,2.1333333333333337
7,R.Dixon,NYG,0,0.0,0.5,0.0,1,0.0,0.0,2,0.75,0.5,0.25,-0.42500000000000004,0,0.2,-0.0,0,0,-0.0,-0.0,0,4.775
8,T.Daniel,HOU,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.27999999999999975,-0.55,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.6700000000000004
8,M.Haack,MIA,0,0.0,0.75,0.0,2,0.75,0.0,3,0.75,0.0,0.0,0.2,-0.4,0.5,-0.0,0,0,-0.0,-0.0,0,7.55
8,L.Cooke,JAX,0,0.0,0.0,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.30000000000000004,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,4.35
8,C.Johnston,PHI,0,0.0,0.25,0.0,2,0.75,0.0,0,0.0,0.0,0.0,0.6666666666666665,-0.65,0.4,-0.0,0,0,-0.0,-0.0,0,3.4166666666666665
8,M.Palardy,CAR,0,0.0,0.0,0.1,1,0.0,0.0,2,1.5,0.5,0.25,0.06666666666666643,-1.4000000000000001,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.616666666666665
8,S.Koch,BAL,0,0.0,0.0,0.0,2,0.0,0.0,1,0.75,0.5,0.25,0.6000000000000001,-0.15000000000000002,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.249999999999999
8,L.Edwards,NYJ,0,0.0,0.0,0.2,1,0.0,0.0,1,0.0,0.0,0.0,-0.28750000000000003,-0.0,0.2,-0.0,0,0,-0.0,-0.0,0,2.1125000000000003
8,P.O'Donnell,CHI,0,0.8,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.1,0.4,-0.25,0,0,-0.0,-0.0,0,4.55
8,K.Huber,CIN,0,0.0,0.5,0.1,2,0.0,0.0,3,0.0,0.0,0.0,-0.11666666666666643,0.1,0.4,-0.25,0,0,-0.0,-0.0,0,5.733333333333333
8,B.Anger,TB,0,0.0,0.25,0.0,1,0.75,0.0,0,0.0,0.0,0.0,0.46666666666666645,-0.55,0.4,-0.25,0,0,-0.0,-0.0,0,2.0666666666666664
8,S.Martin,DET,0,0.4,0.0,0.1,2,0.0,0.0,1,0.75,0.0,0.0,0.025,-0.1,0.2,-0.0,0,0,-0.0,-0.0,0,4.375000000000001
8,M.Dickson,SEA,0,0.0,0.25,0.0,2,0.75,0.0,2,0.75,0.0,0.0,0.45,0.5,0.4,-0.0,0,0,-0.0,-0.0,0,7.1000000000000005
8,C.Wadman,DEN,0,0.0,0.0,0.1,2,0.0,0.0,1,0.75,0.0,0.0,-0.125,0.4,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.175
8,D.Colquitt,KC,0,0.4,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,-0.5799999999999997,0.25,0.4,-0.25,0,0,-0.0,-0.0,0,4.220000000000001
8,T.Way,WAS,0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.4200000000000003,0.45,0.4,-0.25,0,0,-0.0,-0.0,0,6.0200000000000005
8,R.Dixon,NYG,0,0.0,0.25,0.30000000000000004,1,0.0,0.0,3,0.75,0.5,0.0,-0.1,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.0
8,J.Berry,PIT,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.5,0.0,-0.1,-0.4,0.5,-0.0,0,0,-0.0,-0.0,0,3.5
8,B.Colquitt,CLE,0,0.0,0.5,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.2,-0.6333333333333334,0.2,-0.5,0,0,-0.0,-0.0,0,1.766666666666667
8,R.Sanchez,IND,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,1.7000000000000002
8,J.Townsend,OAK,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.5,-0.1,0.4,-0.0,0,0,-0.0,-0.0,0,0.8
8,B.Pinion,SF,0,0.0,1.25,0.2,0,0.0,0.0,4,1.5,0.0,0.0,-0.4285714285714285,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.821428571428571
8,A.Lee,ARI,0,0.0,0.25,0.0,2,0.0,0.0,1,0.75,0.0,0.0,0.07999999999999972,0.1,0.2,-0.0,0,0,-0.0,-0.0,0,4.38
8,J.Scott,GB,0,0.4,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,-0.2200000000000003,0.8,0.5,-0.0,0,0,-0.0,-0.0,0,3.4799999999999995
8,J.Hekker,LA,0,0.0,0.5,0.30000000000000004,2,0.0,0.0,3,1.5,1.0,0.25,0.01428571428571459,-0.4,0.30000000000000004,-0.0,3,0,-0.0,-0.0,0,11.464285714285715
8,T.Morstead,NO,0,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.2,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,3.8
8,M.Wile,MIN,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.45,-0.6000000000000001,0.2,-0.25,0,0,-0.0,-0.0,0,0.14999999999999997
8,R.Allen,NE,0,0.0,0.0,0.1,1,0.0,0.0,0,0.0,0.0,0.0,-0.8,-0.75,0.4,-0.25,0,0,-0.0,-0.0,0,-0.29999999999999993
8,C.Bojorquez,BUF,0,0.8,0.5,0.0,1,0.0,0.0,2,0.75,0.0,0.0,-0.5399999999999999,0,0.2,-0.0,0,0,-0.0,-0.0,0,4.71
9,B.Pinion,SF,0,0.4,0.25,0.0,2,0.75,0.0,1,0.75,0.0,0.0,0.9666666666666665,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,6.716666666666667
9,J.Townsend,OAK,0,0.0,0.5,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.75,0.6000000000000001,0.1,-0.25,0,0,-0.0,-0.0,0,2.2
9,S.Koch,BAL,0,0.4,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.225,0.3333333333333333,0.4,-0.0,0,0,-0.0,-0.0,0,4.358333333333333
9,B.Roethlisberger,PIT,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-1.8,-0.9,0.0,-0.0,0,0,-0.0,-0.0,0,-2.7
9,J.Berry,PIT,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.4,-0.0,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.1500000000000001
9,P.O'Donnell,CHI,0,0.0,0.25,0.0,1,0.75,0.0,4,0.0,0.0,0.0,-0.5,0.25,0.5,-0.0,0,0,-0.0,-0.0,0,6.25
9,C.Schmidt,BUF,0,0.0,0.25,0.2,0,0.0,0.0,1,0.0,0.0,0.0,-0.7399999999999999,-1.5,0.1,-0.0,0,0,-0.0,-0.0,0,-0.69
9,B.Anger,TB,0,0.0,0.5,0.1,1,0.0,0.0,2,0.75,0.0,0.0,0.12000000000000029,-0.30000000000000004,0.4,-0.0,0,0,-0.0,-0.0,0,4.57
9,M.Palardy,CAR,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.5,0.15000000000000002,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.5
9,B.Colquitt,CLE,-3,0.0,0.0,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-0.6000000000000001,0,0.1,-0.0,0,0,-0.0,-0.0,0,-1.75
9,D.Colquitt,KC,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-1.35,0.8,0.5,-0.25,0,0,-0.0,-0.0,0,2.7
9,M.Haack,MIA,0,0.0,1.5,0.0,2,0.0,0.0,7,0.0,0.0,0.0,-0.03333333333333357,0.05,0.2,-0.0,0,0,-0.0,-0.0,0,10.716666666666667
9,L.Edwards,NYJ,0,0.0,0.75,0.0,2,0.75,0.0,1,0.75,0.0,0.0,0.11666666666666643,-0.3333333333333334,0.2,-0.25,0,0,-0.0,-0.0,0,4.983333333333333
9,S.Martin,DET,0,0.0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.060000000000000143,-1.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.74
9,M.Wile,MIN,0,0.0,0.5,0.0,0,0.0,0.0,3,1.5,1.0,0.25,-0.42500000000000004,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.125
9,M.Bosher,ATL,0,0.0,0.25,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.65,0.9,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.4
9,T.Way,WAS,0,0.0,0.75,0.0,3,0.75,0.0,4,0.0,0.0,0.0,0.4,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,9.6
9,C.Wadman,DEN,0,0.0,0.0,0.30000000000000004,2,0.0,0.0,1,0.0,0.0,0.0,0.2200000000000003,0.1,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.42
9,T.Daniel,HOU,0,0.0,0.0,0.0,4,0.75,0.0,4,0.0,0.0,0.0,0.6166666666666665,0.6166666666666667,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,10.033333333333335
9,M.Dickson,SEA,0,0.0,0.0,0.2,4,0.75,0.0,4,0.75,0.0,0.0,0.7833333333333337,0.47500000000000003,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,11.008333333333333
9,D.Jones,LAC,0,0.0,0.0,0.30000000000000004,1,0.0,0.0,2,0.0,0.0,0.0,-0.2,0.7666666666666667,0.1,-0.5,0,0,-0.0,-0.0,0,3.4666666666666663
9,J.Hekker,LA,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.5,-0.25,0,0,-0.0,-0.0,0,0.55
9,T.Morstead,NO,0,0.0,0.25,0.1,0,0.0,0.0,2,0.0,0.0,0.0,-1.1500000000000001,0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,1.9
9,R.Allen,NE,0,0.0,0.0,0.2,2,0.0,0.0,2,0.75,0.0,0.0,0.46666666666666645,0,0.5,-0.0,0,0,-0.0,-0.0,0,5.916666666666667
9,J.Scott,GB,0,0.0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.30000000000000004,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.9000000000000004
9,C.Jones,DAL,0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.03333333333333357,0.4,0.2,-0.25,0,0,-0.0,-0.0,0,0.8166666666666664
9,B.Kern,TEN,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.2,0.4,-0.25,0,0,-0.0,-0.0,0,1.35
10,M.Palardy,CAR,0,0.0,0.75,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.4,-0.1,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.3
10,J.Berry,PIT,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.5,0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.2
10,S.Martin,DET,0,0.0,0.5,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.6000000000000001,-0.9,0.2,-0.0,0,0,-0.0,-0.0,0,1.95
10,P.O'Donnell,CHI,0,0.4,0.0,0.0,2,0.0,0.0,1,0.75,0.0,0.0,0.30000000000000004,-0.2,0.2,-1.0,0,0,-0.0,-0.0,0,3.45
10,K.Huber,CIN,0,0.0,0.75,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.5750000000000001,0.7000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,2.075
10,M.Bosher,ATL,0,0.0,0.5,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.5666666666666664,0.30000000000000004,0.2,-0.0,0,0,-0.0,-0.0,0,3.1833333333333336
10,B.Colquitt,CLE,0,0.0,0.5,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.17500000000000002,0.4,0.4,-0.0,0,0,-0.0,-0.0,0,6.4750000000000005
10,M.Haack,MIA,0,0.4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.65,-1.0,0.4,-0.0,0,0,-0.0,-0.0,0,-0.85
10,J.Scott,GB,-3,0.0,0.0,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-0.8,0,0.5,-0.0,0,0,-0.0,-0.0,0,-1.5499999999999998
10,R.Sanchez,IND,0,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.5,0.0,0.1,0.8,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.45
10,L.Cooke,JAX,0,0.0,0.25,0.1,1,0.0,0.0,2,0.75,0.0,0.0,0.1,0.30000000000000004,0.4,-0.25,0,0,-0.0,-0.0,0,4.6499999999999995
10,A.Lee,ARI,0,0.4,0.0,0.2,2,0.0,0.0,1,0.0,0.0,0.0,0.4399999999999999,0.9,0.2,-0.0,0,0,-0.0,-0.0,0,5.140000000000001
10,D.Colquitt,KC,0,0.4,0.25,0.0,2,0.0,0.0,3,0.75,0.0,0.0,0.16000000000000014,0.6333333333333334,0.4,-0.0,0,0,-0.0,-0.0,0,7.593333333333335
10,L.Edwards,NYJ,0,0.0,0.0,0.1,3,0.75,0.0,1,0.0,0.0,0.0,-0.042857142857143066,-0.2800000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,4.727142857142857
10,C.Schmidt,BUF,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.15000000000000002,-0.6000000000000001,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.85
10,T.Way,WAS,0,0.0,0.5,0.0,3,0.0,0.0,4,1.5,0.5,0.0,0.4399999999999999,0.1,0.4,-0.0,0,0,-0.0,-0.0,0,10.44
10,B.Anger,TB,0,0.4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.1,0,0.1,-0.5,0,0,-0.0,-0.0,0,-0.09999999999999998
